"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","625bd628bbe7",,,,"User:","root"
"Cmdline:","dstat -Ta --noupdate --noheader --vmstat --output /root/dstat_logs//dstat-1537970409.log 10",,,,"Date:","26 Sep 2018 14:00:09 UTC"

"epoch","total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,
1538020909.354,0.100,0.100,99.800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.900,125.100,0.0,0.0,0.900,403755008.0,152301568.0,2230624256.0,1158905856.0,0.0,0.0,0.0,0.0,91.900,125.100,0.100,0.100,99.800,0.0,0.0,0.0
1538020919.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,60.600,97.700,0.0,0.0,0.0,403755008.0,152301568.0,2230624256.0,1158905856.0,0.0,0.0,0.0,3276.800,60.600,97.700,0.0,0.0,100.0,0.0,0.0,0.0
1538020929.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,64.200,104.400,0.0,0.0,0.0,403755008.0,152301568.0,2230624256.0,1158905856.0,0.0,0.0,0.0,819.200,64.200,104.400,0.0,0.0,100.0,0.0,0.0,0.0
1538020939.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,67.500,111.700,0.0,0.0,0.0,403755008.0,152301568.0,2230624256.0,1158905856.0,0.0,0.0,0.0,819.200,67.500,111.700,0.100,0.0,99.900,0.0,0.0,0.0
1538020949.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.200,96.300,0.0,0.0,0.0,403750912.0,152301568.0,2230628352.0,1158905856.0,0.0,0.0,0.0,819.200,59.200,96.300,0.0,0.0,100.0,0.0,0.0,0.0
1538020959.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,54.200,92.400,0.0,0.0,0.0,403742720.0,152309760.0,2230628352.0,1158905856.0,0.0,0.0,0.0,2457.600,54.200,92.400,0.0,0.0,100.0,0.0,0.0,0.0
1538020969.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,63.300,100.400,0.0,0.0,0.0,403709952.0,152309760.0,2230628352.0,1158938624.0,0.0,0.0,0.0,1638.400,63.300,100.400,0.0,0.0,100.0,0.0,0.0,0.0
1538020979.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.700,94.800,0.0,0.0,0.0,403709952.0,152309760.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,57.700,94.800,0.0,0.0,100.0,0.0,0.0,0.0
1538020989.345,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.400,98.900,0.0,0.0,0.0,403709952.0,152309760.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,59.400,98.900,0.050,0.0,99.950,0.0,0.0,0.0
1538020999.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,62.400,102.0,0.0,0.0,0.0,403705856.0,152313856.0,2230628352.0,1158938624.0,0.0,0.0,0.0,4915.200,62.400,102.0,0.0,0.0,100.0,0.0,0.0,0.0
1538021009.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,55.400,90.700,0.0,0.0,0.0,403705856.0,152313856.0,2230628352.0,1158938624.0,0.0,0.0,0.0,819.200,55.400,90.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021019.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.700,95.600,0.0,0.0,0.0,403705856.0,152313856.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,57.700,95.600,0.0,0.0,100.0,0.0,0.0,0.0
1538021029.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,61.800,99.800,0.0,0.0,0.0,403705856.0,152313856.0,2230628352.0,1158938624.0,0.0,0.0,0.0,1638.400,61.800,99.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021039.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,56.800,97.900,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,2457.600,56.800,97.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021049.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,63.300,103.400,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,819.200,63.300,103.400,0.0,0.0,100.0,0.0,0.0,0.0
1538021059.354,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.100,104.900,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,64.100,104.900,0.050,0.0,99.950,0.0,0.0,0.0
1538021069.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.800,95.700,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,57.800,95.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021079.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.600,96.900,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,2457.600,59.600,96.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021089.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.900,95.200,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,819.200,57.900,95.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021099.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.200,95.400,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,57.200,95.400,0.0,0.0,100.0,0.0,0.0,0.0
1538021109.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.500,101.300,0.0,0.0,0.0,403701760.0,152317952.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,60.500,101.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021119.349,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.900,98.600,0.0,0.0,0.0,403697664.0,152322048.0,2230628352.0,1158938624.0,0.0,0.0,0.0,2457.600,59.900,98.600,0.0,0.0,100.0,0.0,0.0,0.0
1538021129.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.500,97.300,0.0,0.0,0.0,403697664.0,152322048.0,2230628352.0,1158938624.0,0.0,0.0,0.0,819.200,59.500,97.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021139.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.600,94.600,0.0,0.0,0.0,403697664.0,152322048.0,2230628352.0,1158938624.0,0.0,0.0,0.0,0.0,58.600,94.600,0.0,0.0,100.0,0.0,0.0,0.0
1538021149.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.100,94.800,0.0,0.0,0.0,403693568.0,152322048.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,57.100,94.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021159.353,0.0,0.0,99.950,0.050,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,57.400,93.600,0.0,0.0,0.0,403693568.0,152322048.0,2230632448.0,1158938624.0,0.0,0.0,0.0,2457.600,57.400,93.600,0.0,0.0,99.950,0.050,0.0,0.0
1538021169.353,0.0,0.050,99.950,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,60.500,97.100,0.0,0.0,0.0,403693568.0,152322048.0,2230632448.0,1158938624.0,0.0,0.0,0.0,1638.400,60.500,97.100,0.0,0.050,99.950,0.0,0.0,0.0
1538021179.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.400,101.300,0.0,0.0,0.0,403693568.0,152322048.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,62.400,101.300,0.100,0.0,99.900,0.0,0.0,0.0
1538021189.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.500,91.300,0.0,0.0,0.0,403693568.0,152322048.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,55.500,91.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021199.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,58.900,96.200,0.0,0.0,0.0,403689472.0,152326144.0,2230632448.0,1158938624.0,0.0,0.0,0.0,4915.200,58.900,96.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021209.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,59.700,97.300,0.0,0.0,0.0,403689472.0,152326144.0,2230632448.0,1158938624.0,0.0,0.0,0.0,819.200,59.700,97.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021219.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.500,95.0,0.0,0.0,0.0,403689472.0,152326144.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,58.500,95.0,0.0,0.0,100.0,0.0,0.0,0.0
1538021229.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,61.900,104.800,0.0,0.0,0.0,403689472.0,152326144.0,2230632448.0,1158938624.0,0.0,0.0,0.0,1638.400,61.900,104.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021239.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,61.400,101.800,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,2457.600,61.400,101.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021249.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.500,95.500,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,819.200,58.500,95.500,0.0,0.0,100.0,0.0,0.0,0.0
1538021259.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.400,92.500,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,56.400,92.500,0.0,0.0,100.0,0.0,0.0,0.0
1538021269.353,0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.300,99.100,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,65.300,99.100,0.0,0.050,99.950,0.0,0.0,0.0
1538021279.348,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,58.400,97.200,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,3276.800,58.400,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021289.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,60.700,98.700,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,819.200,60.700,98.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021299.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.300,110.600,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,66.300,110.600,0.100,0.0,99.900,0.0,0.0,0.0
1538021309.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.600,94.900,0.0,0.0,0.0,403681280.0,152334336.0,2230632448.0,1158938624.0,0.0,0.0,0.0,819.200,58.700,95.100,0.0,0.0,100.0,0.0,0.0,0.0
1538021319.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,57.300,95.700,0.0,0.0,0.0,403677184.0,152338432.0,2230632448.0,1158938624.0,0.0,0.0,0.0,2457.600,57.200,95.500,0.0,0.0,100.0,0.0,0.0,0.0
1538021329.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,61.200,100.700,0.0,0.0,0.0,403677184.0,152338432.0,2230632448.0,1158938624.0,0.0,0.0,0.0,819.200,61.200,100.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021339.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.500,96.300,0.0,0.0,0.0,403677184.0,152338432.0,2230632448.0,1158938624.0,0.0,0.0,0.0,0.0,58.500,96.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021349.353,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.100,101.100,0.0,0.0,0.0,403673088.0,152338432.0,2230636544.0,1158938624.0,0.0,0.0,0.0,0.0,63.100,101.100,0.050,0.0,99.950,0.0,0.0,0.0
1538021359.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.700,99.700,0.0,0.0,0.0,403668992.0,152342528.0,2230636544.0,1158938624.0,0.0,0.0,0.0,2457.600,59.700,99.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021369.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,58.700,98.200,0.0,0.0,0.0,403668992.0,152342528.0,2230636544.0,1158938624.0,0.0,0.0,0.0,1638.400,58.700,98.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021379.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.700,97.100,0.0,0.0,0.0,403668992.0,152342528.0,2230636544.0,1158938624.0,0.0,0.0,0.0,0.0,58.700,97.100,0.0,0.0,100.0,0.0,0.0,0.0
1538021389.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.500,95.300,0.0,0.0,0.0,403668992.0,152342528.0,2230636544.0,1158938624.0,0.0,0.0,0.0,0.0,57.500,95.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021399.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,59.400,97.900,0.0,0.0,0.0,403664896.0,152346624.0,2230636544.0,1158938624.0,0.0,0.0,0.0,4915.200,59.400,97.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021409.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,64.900,103.700,0.0,0.0,0.0,403664896.0,152346624.0,2230636544.0,1158938624.0,0.0,0.0,0.0,819.200,64.900,103.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021419.354,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.700,106.900,0.0,0.0,0.0,403664896.0,152346624.0,2230636544.0,1158938624.0,0.0,0.0,0.0,0.0,64.700,106.900,0.100,0.0,99.900,0.0,0.0,0.0
1538021429.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,58.100,95.0,0.0,0.0,0.0,403664896.0,152346624.0,2230636544.0,1158938624.0,0.0,0.0,0.0,1638.400,58.100,95.0,0.0,0.0,100.0,0.0,0.0,0.0
1538021439.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,58.300,94.800,0.0,0.0,0.0,403660800.0,152350720.0,2230636544.0,1158938624.0,0.0,0.0,0.0,2457.600,58.300,94.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021449.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.900,94.700,0.0,0.0,0.0,403660800.0,152350720.0,2230636544.0,1158938624.0,0.0,0.0,0.0,819.200,57.900,94.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021459.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.500,96.900,0.0,0.0,0.0,403660800.0,152350720.0,2230636544.0,1158938624.0,0.0,0.0,0.0,0.0,58.500,96.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021469.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.300,101.700,0.0,0.0,0.0,403660800.0,152350720.0,2230636544.0,1158938624.0,0.0,0.0,0.0,0.0,61.300,101.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021479.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.600,101.200,0.0,0.0,0.0,403656704.0,152354816.0,2230636544.0,1158938624.0,0.0,0.0,0.0,2457.600,59.600,101.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021489.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5734.400,0.0,0.0,0.0,0.0,70.200,111.900,0.0,0.0,1.200,403779584.0,152358912.0,2230636544.0,1158811648.0,0.0,0.0,0.0,5734.400,70.200,111.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021499.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,97.800,0.0,0.0,0.0,403779584.0,152358912.0,2230636544.0,1158811648.0,0.0,0.0,0.0,0.0,59.0,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021509.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.500,95.700,0.0,0.0,0.0,403779584.0,152358912.0,2230636544.0,1158811648.0,0.0,0.0,0.0,819.200,57.500,95.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021519.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3276.800,0.0,0.0,0.0,0.0,57.100,95.200,0.0,0.0,0.0,403775488.0,152363008.0,2230636544.0,1158811648.0,0.0,0.0,0.0,3276.800,57.100,95.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021529.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.900,99.200,0.0,0.0,0.0,403775488.0,152363008.0,2230636544.0,1158811648.0,0.0,0.0,0.0,1638.400,59.900,99.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021539.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.500,116.900,0.0,0.0,0.0,403775488.0,152363008.0,2230636544.0,1158811648.0,0.0,0.0,0.0,0.0,71.500,116.900,0.100,0.0,99.900,0.0,0.0,0.0
1538021549.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.600,90.900,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,55.600,90.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021559.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,62.200,102.800,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,4096.0,62.200,102.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021569.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,60.600,100.700,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,1638.400,60.600,100.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021579.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.700,100.0,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,59.700,100.0,0.0,0.0,100.0,0.0,0.0,0.0
1538021589.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.400,116.900,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,70.400,116.900,0.0,0.0,100.0,0.0,0.0,0.0
1538021599.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,62.300,105.400,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,4915.200,62.300,105.400,0.0,0.0,100.0,0.0,0.0,0.0
1538021609.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.900,97.800,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,819.200,58.900,97.800,0.0,0.0,100.0,0.0,0.0,0.0
1538021619.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.600,99.200,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,61.600,99.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021629.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,58.300,97.0,0.0,0.0,0.0,403771392.0,152363008.0,2230640640.0,1158811648.0,0.0,0.0,0.0,1638.400,58.300,97.0,0.0,0.0,100.0,0.0,0.0,0.0
1538021639.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.200,96.700,0.0,0.0,0.0,403767296.0,152367104.0,2230640640.0,1158811648.0,0.0,0.0,0.0,2457.600,59.200,96.700,0.0,0.0,100.0,0.0,0.0,0.0
1538021649.353,0.050,0.0,99.950,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,61.400,99.300,0.0,0.0,0.0,403767296.0,152367104.0,2230640640.0,1158811648.0,0.0,0.0,0.0,819.200,61.400,99.300,0.050,0.0,99.950,0.0,0.0,0.0
1538021659.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.300,93.200,0.0,0.0,0.0,403767296.0,152367104.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,58.300,93.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021669.353,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.300,106.100,0.0,0.0,0.0,403767296.0,152367104.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,63.300,106.100,0.050,0.0,99.950,0.0,0.0,0.0
1538021679.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,58.900,98.100,0.0,0.0,0.0,403759104.0,152375296.0,2230640640.0,1158811648.0,0.0,0.0,0.0,2457.600,58.900,98.100,0.0,0.0,100.0,0.0,0.0,0.0
1538021689.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,57.400,95.300,0.0,0.0,0.0,403759104.0,152375296.0,2230640640.0,1158811648.0,0.0,0.0,0.0,819.200,57.400,95.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021699.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.800,91.100,0.0,0.0,0.0,403759104.0,152375296.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,54.800,91.100,0.0,0.0,100.0,0.0,0.0,0.0
1538021709.354,0.050,0.0,99.950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.900,105.200,0.0,0.0,0.0,403759104.0,152375296.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,63.900,105.200,0.050,0.0,99.950,0.0,0.0,0.0
1538021719.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.300,99.300,0.0,0.0,0.0,403755008.0,152379392.0,2230640640.0,1158811648.0,0.0,0.0,0.0,2457.600,59.300,99.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021729.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,58.400,97.300,0.0,0.0,0.0,403755008.0,152379392.0,2230640640.0,1158811648.0,0.0,0.0,0.0,819.200,58.400,97.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021739.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.200,95.400,0.0,0.0,0.0,403755008.0,152379392.0,2230640640.0,1158811648.0,0.0,0.0,0.0,0.0,58.200,95.400,0.0,0.0,100.0,0.0,0.0,0.0
1538021749.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.600,92.500,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,0.0,55.600,92.500,0.0,0.0,100.0,0.0,0.0,0.0
1538021759.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2457.600,0.0,0.0,0.0,0.0,59.0,98.300,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,2457.600,59.0,98.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021769.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1638.400,0.0,0.0,0.0,0.0,59.200,97.200,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,1638.400,59.200,97.200,0.0,0.0,100.0,0.0,0.0,0.0
1538021779.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.400,98.300,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,0.0,59.400,98.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021789.353,0.100,0.0,99.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,102.200,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,0.0,62.0,102.200,0.100,0.0,99.900,0.0,0.0,0.0
1538021799.353,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4915.200,0.0,0.0,0.0,0.0,57.400,98.300,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,4915.200,57.400,98.300,0.0,0.0,100.0,0.0,0.0,0.0
1538021809.354,0.0,0.0,100.0,0.0,0.0,0.0,0.0,819.200,0.0,0.0,0.0,0.0,55.0,90.500,0.0,0.0,0.0,403750912.0,152379392.0,2230644736.0,1158811648.0,0.0,0.0,0.0,819.200,55.0,90.500,0.0,0.0,100.0,0.0,0.0,0.0
